cluster1	cluster2	clusterNew	distance	size
2312.0	3263.0	3373.0	-0.644	145.0
595.0	3041.0	3374.0	-0.643	153.0
2867.0	3061.0	3375.0	-0.636	204.0
2401.0	3086.0	3376.0	-0.632	523.0
968.0	2669.0	3377.0	-0.631	200.0
2566.0	2839.0	3378.0	-0.63	182.0
2562.0	2859.0	3379.0	-0.628	244.0
493.0	3146.0	3380.0	-0.621	86.0
2823.0	2960.0	3381.0	-0.616	328.0
29.0	3122.0	3382.0	-0.615	209.0
3056.0	3098.0	3383.0	-0.613	318.0
2602.0	2920.0	3384.0	-0.611	403.0
265.0	2902.0	3385.0	-0.61	217.0
1500.0	3031.0	3386.0	-0.605	98.0
863.0	3043.0	3387.0	-0.603	113.0
1288.0	1468.0	3388.0	-0.598	117.0
3252.0	3272.0	3389.0	-0.596	579.0
2160.0	2260.0	3390.0	-0.59	115.0
1391.0	3060.0	3391.0	-0.58	98.0
841.0	2677.0	3392.0	-0.576	179.0
266.0	2952.0	3393.0	-0.575	128.0
662.0	685.0	3394.0	-0.573	98.0
442.0	3110.0	3395.0	-0.57	362.0
254.0	3183.0	3396.0	-0.569	330.0
2393.0	2563.0	3397.0	-0.568	168.0
3306.0	3376.0	3398.0	-0.568	983.0
523.0	694.0	3399.0	-0.566	120.0
375.0	3209.0	3400.0	-0.561	293.0
1143.0	2720.0	3401.0	-0.555	185.0
923.0	2836.0	3402.0	-0.554	148.0
1582.0	2241.0	3403.0	-0.55	145.0
958.0	1931.0	3404.0	-0.547	96.0
2670.0	3018.0	3405.0	-0.547	188.0
683.0	3063.0	3406.0	-0.544	279.0
180.0	1623.0	3407.0	-0.54	110.0
2522.0	3132.0	3408.0	-0.527	207.0
2984.0	3246.0	3409.0	-0.523	788.0
2407.0	3072.0	3410.0	-0.522	220.0
1286.0	3180.0	3411.0	-0.513	150.0
1785.0	3155.0	3412.0	-0.51	209.0
2680.0	3196.0	3413.0	-0.507	303.0
681.0	2727.0	3414.0	-0.505	154.0
553.0	2653.0	3415.0	-0.502	385.0
2713.0	2967.0	3416.0	-0.5	159.0
1292.0	3077.0	3417.0	-0.495	416.0
2531.0	2962.0	3418.0	-0.493	182.0
105.0	2535.0	3419.0	-0.492	143.0
1313.0	3205.0	3420.0	-0.49	204.0
2652.0	2996.0	3421.0	-0.489	263.0
1405.0	3221.0	3422.0	-0.487	233.0
3073.0	3292.0	3423.0	-0.485	198.0
972.0	2944.0	3424.0	-0.476	177.0
2780.0	3039.0	3425.0	-0.476	332.0
1798.0	2943.0	3426.0	-0.474	93.0
3121.0	3181.0	3427.0	-0.47	503.0
1432.0	3153.0	3428.0	-0.469	185.0
913.0	1048.0	3429.0	-0.454	102.0
1198.0	2803.0	3430.0	-0.453	166.0
2547.0	2918.0	3431.0	-0.446	224.0
2701.0	3142.0	3432.0	-0.439	292.0
2971.0	3318.0	3433.0	-0.437	220.0
2711.0	3253.0	3434.0	-0.436	265.0
2466.0	3163.0	3435.0	-0.424	291.0
3210.0	3262.0	3436.0	-0.423	224.0
2735.0	3068.0	3437.0	-0.419	357.0
2824.0	3217.0	3438.0	-0.414	261.0
1113.0	2102.0	3439.0	-0.413	64.0
3076.0	3093.0	3440.0	-0.407	355.0
1552.0	2099.0	3441.0	-0.406	32.0
204.0	570.0	3442.0	-0.405	147.0
2044.0	3301.0	3443.0	-0.404	400.0
2700.0	3228.0	3444.0	-0.404	286.0
1014.0	2890.0	3445.0	-0.403	225.0
2654.0	3057.0	3446.0	-0.399	255.0
2671.0	2988.0	3447.0	-0.398	146.0
959.0	2757.0	3448.0	-0.392	189.0
298.0	1587.0	3449.0	-0.388	106.0
2624.0	2861.0	3450.0	-0.387	242.0
1252.0	2919.0	3451.0	-0.384	291.0
336.0	3065.0	3452.0	-0.382	251.0
2473.0	3101.0	3453.0	-0.381	306.0
1260.0	2420.0	3454.0	-0.38	147.0
2065.0	2688.0	3455.0	-0.376	73.0
993.0	2682.0	3456.0	-0.374	235.0
2532.0	2675.0	3457.0	-0.373	393.0
2141.0	2904.0	3458.0	-0.371	116.0
3169.0	3307.0	3459.0	-0.368	160.0
1138.0	2978.0	3460.0	-0.362	199.0
1999.0	2736.0	3461.0	-0.362	91.0
534.0	2972.0	3462.0	-0.361	93.0
1801.0	3139.0	3463.0	-0.358	162.0
747.0	2153.0	3464.0	-0.357	77.0
831.0	3111.0	3465.0	-0.356	307.0
936.0	1021.0	3466.0	-0.351	129.0
2389.0	2932.0	3467.0	-0.348	383.0
2378.0	2565.0	3468.0	-0.347	223.0
1096.0	3342.0	3469.0	-0.346	309.0
574.0	1020.0	3470.0	-0.344	138.0
1854.0	2082.0	3471.0	-0.34	42.0
2043.0	2954.0	3472.0	-0.338	97.0
1697.0	2646.0	3473.0	-0.335	146.0
2857.0	3134.0	3474.0	-0.335	254.0
1285.0	1725.0	3475.0	-0.327	81.0
3035.0	3353.0	3476.0	-0.327	249.0
326.0	2995.0	3477.0	-0.326	178.0
2510.0	2737.0	3478.0	-0.325	216.0
3113.0	3248.0	3479.0	-0.325	958.0
3011.0	3050.0	3480.0	-0.323	174.0
684.0	3319.0	3481.0	-0.321	239.0
1809.0	2655.0	3482.0	-0.32	135.0
2480.0	2871.0	3483.0	-0.318	223.0
2066.0	2080.0	3484.0	-0.317	17.0
271.0	3177.0	3485.0	-0.309	137.0
308.0	2771.0	3486.0	-0.309	192.0
2941.0	3145.0	3487.0	-0.309	204.0
2804.0	3222.0	3488.0	-0.304	406.0
751.0	1608.0	3489.0	-0.299	132.0
244.0	2722.0	3490.0	-0.292	201.0
418.0	3161.0	3491.0	-0.291	265.0
1097.0	2125.0	3492.0	-0.287	28.0
2744.0	3325.0	3493.0	-0.285	228.0
1348.0	3144.0	3494.0	-0.28	244.0
2587.0	2810.0	3495.0	-0.28	463.0
496.0	1136.0	3496.0	-0.275	122.0
2305.0	3223.0	3497.0	-0.265	433.0
1786.0	2746.0	3498.0	-0.262	165.0
2730.0	3282.0	3499.0	-0.261	744.0
1811.0	2897.0	3500.0	-0.26	112.0
2812.0	3298.0	3501.0	-0.26	273.0
413.0	663.0	3502.0	-0.258	138.0
518.0	3280.0	3503.0	-0.255	140.0
2908.0	3009.0	3504.0	-0.255	242.0
1681.0	3020.0	3505.0	-0.253	185.0
351.0	3294.0	3506.0	-0.245	202.0
82.0	531.0	3507.0	-0.244	111.0
2990.0	3360.0	3508.0	-0.244	433.0
3168.0	3478.0	3509.0	-0.238	266.0
1047.0	3399.0	3510.0	-0.235	172.0
1343.0	2915.0	3511.0	-0.234	197.0
506.0	3310.0	3512.0	-0.233	105.0
2913.0	3037.0	3513.0	-0.233	183.0
30.0	2731.0	3514.0	-0.232	249.0
2467.0	2889.0	3515.0	-0.229	244.0
3012.0	3269.0	3516.0	-0.229	593.0
2784.0	3410.0	3517.0	-0.226	280.0
1233.0	3235.0	3518.0	-0.219	121.0
984.0	1278.0	3519.0	-0.212	96.0
2761.0	3104.0	3520.0	-0.212	186.0
178.0	267.0	3521.0	-0.211	139.0
122.0	3215.0	3522.0	-0.205	370.0
723.0	1594.0	3523.0	-0.205	112.0
2242.0	2723.0	3524.0	-0.199	228.0
2772.0	3027.0	3525.0	-0.195	294.0
335.0	3324.0	3526.0	-0.191	174.0
983.0	1012.0	3527.0	-0.182	86.0
109.0	3143.0	3528.0	-0.179	185.0
2167.0	3458.0	3529.0	-0.177	123.0
862.0	2668.0	3530.0	-0.176	251.0
1261.0	3259.0	3531.0	-0.175	249.0
1800.0	2856.0	3532.0	-0.175	123.0
721.0	1368.0	3533.0	-0.169	127.0
1148.0	2461.0	3534.0	-0.169	164.0
2423.0	3029.0	3535.0	-0.168	219.0
960.0	3211.0	3536.0	-0.166	182.0
670.0	3266.0	3537.0	-0.161	273.0
3123.0	3171.0	3538.0	-0.159	427.0
2697.0	3422.0	3539.0	-0.158	314.0
1625.0	3326.0	3540.0	-0.153	181.0
2657.0	2845.0	3541.0	-0.149	271.0
2768.0	2958.0	3542.0	-0.146	382.0
1841.0	2076.0	3543.0	-0.145	26.0
2699.0	3129.0	3544.0	-0.144	266.0
2968.0	3226.0	3545.0	-0.143	394.0
888.0	1712.0	3546.0	-0.14	91.0
2479.0	3401.0	3547.0	-0.138	342.0
2470.0	3296.0	3548.0	-0.135	344.0
3127.0	3227.0	3549.0	-0.135	446.0
2438.0	2974.0	3550.0	-0.134	265.0
275.0	1676.0	3551.0	-0.125	97.0
3284.0	3293.0	3552.0	-0.124	282.0
3025.0	3208.0	3553.0	-0.122	142.0
2472.0	3201.0	3554.0	-0.121	220.0
300.0	2544.0	3555.0	-0.12	162.0
2797.0	3390.0	3556.0	-0.117	216.0
2718.0	3156.0	3557.0	-0.115	356.0
2155.0	2621.0	3558.0	-0.103	38.0
2895.0	2994.0	3559.0	-0.101	441.0
887.0	1407.0	3560.0	-0.084	94.0
3256.0	3495.0	3561.0	-0.082	675.0
728.0	939.0	3562.0	-0.08	130.0
858.0	1171.0	3563.0	-0.08	130.0
2833.0	2877.0	3564.0	-0.077	168.0
257.0	3198.0	3565.0	-0.076	216.0
1230.0	3460.0	3566.0	-0.074	257.0
729.0	1017.0	3567.0	-0.073	97.0
2598.0	3192.0	3568.0	-0.071	238.0
1124.0	2521.0	3569.0	-0.068	140.0
110.0	3096.0	3570.0	-0.066	137.0
2144.0	2819.0	3571.0	-0.063	98.0
2515.0	2976.0	3572.0	-0.063	285.0
3112.0	3345.0	3573.0	-0.062	641.0
992.0	2790.0	3574.0	-0.055	228.0
3059.0	3099.0	3575.0	-0.051	349.0
117.0	2980.0	3576.0	-0.046	137.0
2098.0	3350.0	3577.0	-0.046	248.0
2874.0	3303.0	3578.0	-0.04	191.0
490.0	2710.0	3579.0	-0.036	182.0
2728.0	3070.0	3580.0	-0.033	216.0
731.0	2064.0	3581.0	-0.03	73.0
2359.0	2672.0	3582.0	-0.022	205.0
1893.0	2159.0	3583.0	-0.02	27.0
3080.0	3241.0	3584.0	-0.018	352.0
624.0	2853.0	3585.0	-0.014	192.0
2380.0	3257.0	3586.0	-0.011	239.0
3008.0	3243.0	3587.0	-0.01	497.0
3007.0	3102.0	3588.0	0.007	295.0
1692.0	3138.0	3589.0	0.012	203.0
1688.0	3397.0	3590.0	0.017	195.0
2034.0	3435.0	3591.0	0.018	307.0
2850.0	2851.0	3592.0	0.02	514.0
302.0	3321.0	3593.0	0.021	241.0
440.0	2751.0	3594.0	0.021	152.0
2717.0	3048.0	3595.0	0.029	315.0
2002.0	2830.0	3596.0	0.031	170.0
1211.0	2070.0	3597.0	0.036	47.0
2478.0	3461.0	3598.0	0.036	174.0
3081.0	3288.0	3599.0	0.039	294.0
1366.0	2069.0	3600.0	0.043	66.0
174.0	2911.0	3601.0	0.047	152.0
1817.0	3372.0	3602.0	0.047	210.0
2390.0	2977.0	3603.0	0.05	218.0
3069.0	3448.0	3604.0	0.05	334.0
3003.0	3091.0	3605.0	0.06	340.0
3106.0	3361.0	3606.0	0.06	630.0
2660.0	3408.0	3607.0	0.068	285.0
172.0	2021.0	3608.0	0.07	86.0
1627.0	2465.0	3609.0	0.072	50.0
2983.0	2992.0	3610.0	0.072	288.0
3055.0	3573.0	3611.0	0.073	878.0
355.0	2973.0	3612.0	0.074	323.0
1104.0	2692.0	3613.0	0.074	176.0
1022.0	2907.0	3614.0	0.091	149.0
3087.0	3396.0	3615.0	0.095	550.0
2548.0	2689.0	3616.0	0.099	224.0
3212.0	3402.0	3617.0	0.099	479.0
3197.0	3377.0	3618.0	0.101	355.0
628.0	3078.0	3619.0	0.108	161.0
3355.0	3409.0	3620.0	0.111	1145.0
2261.0	3064.0	3621.0	0.114	397.0
1464.0	3589.0	3622.0	0.117	255.0
2023.0	3229.0	3623.0	0.117	158.0
2948.0	3178.0	3624.0	0.12	458.0
593.0	3592.0	3625.0	0.125	569.0
502.0	860.0	3626.0	0.128	138.0
3147.0	3188.0	3627.0	0.134	411.0
1350.0	3265.0	3628.0	0.138	136.0
3191.0	3455.0	3629.0	0.149	308.0
1046.0	3125.0	3630.0	0.15	171.0
2864.0	3445.0	3631.0	0.151	293.0
2623.0	3523.0	3632.0	0.152	232.0
313.0	2878.0	3633.0	0.157	92.0
2805.0	3506.0	3634.0	0.158	252.0
995.0	3404.0	3635.0	0.159	164.0
1389.0	3481.0	3636.0	0.16	277.0
2121.0	3107.0	3637.0	0.166	157.0
1739.0	2929.0	3638.0	0.167	112.0
1031.0	3420.0	3639.0	0.176	258.0
3036.0	3620.0	3640.0	0.179	1193.0
671.0	3085.0	3641.0	0.182	239.0
3295.0	3472.0	3642.0	0.183	277.0
2151.0	3513.0	3643.0	0.184	191.0
2906.0	3117.0	3644.0	0.185	276.0
514.0	1845.0	3645.0	0.186	90.0
3140.0	3170.0	3646.0	0.189	349.0
861.0	3176.0	3647.0	0.19	139.0
2813.0	3385.0	3648.0	0.19	331.0
3383.0	3529.0	3649.0	0.192	441.0
1819.0	2898.0	3650.0	0.195	132.0
2999.0	3247.0	3651.0	0.195	315.0
2770.0	2959.0	3652.0	0.197	299.0
1267.0	1406.0	3653.0	0.201	77.0
2982.0	3283.0	3654.0	0.202	342.0
1256.0	1882.0	3655.0	0.204	69.0
881.0	3358.0	3656.0	0.205	912.0
495.0	1496.0	3657.0	0.206	115.0
1622.0	3088.0	3658.0	0.206	148.0
250.0	2143.0	3659.0	0.209	76.0
527.0	3002.0	3660.0	0.214	119.0
3033.0	3379.0	3661.0	0.217	362.0
1219.0	1433.0	3662.0	0.219	104.0
3195.0	3315.0	3663.0	0.229	356.0
673.0	3270.0	3664.0	0.244	284.0
2052.0	3264.0	3665.0	0.248	219.0
2394.0	3313.0	3666.0	0.249	267.0
2762.0	3615.0	3667.0	0.251	635.0
2192.0	3279.0	3668.0	0.252	272.0
1540.0	3400.0	3669.0	0.256	337.0
3149.0	3251.0	3670.0	0.256	203.0
3234.0	3475.0	3671.0	0.263	223.0
1347.0	2313.0	3672.0	0.267	118.0
3443.0	3464.0	3673.0	0.268	477.0
299.0	2637.0	3674.0	0.269	265.0
1112.0	1210.0	3675.0	0.273	101.0
3403.0	3423.0	3676.0	0.273	343.0
2927.0	3491.0	3677.0	0.286	461.0
1170.0	3166.0	3678.0	0.289	189.0
3239.0	3451.0	3679.0	0.293	443.0
2949.0	3415.0	3680.0	0.294	545.0
1531.0	2142.0	3681.0	0.296	32.0
3206.0	3349.0	3682.0	0.301	371.0
1954.0	3437.0	3683.0	0.302	369.0
661.0	3271.0	3684.0	0.303	181.0
494.0	3040.0	3685.0	0.321	223.0
1418.0	3545.0	3686.0	0.321	437.0
2777.0	3322.0	3687.0	0.321	289.0
3225.0	3452.0	3688.0	0.321	428.0
3571.0	3586.0	3689.0	0.324	337.0
2965.0	3290.0	3690.0	0.325	356.0
695.0	1284.0	3691.0	0.328	130.0
3339.0	3414.0	3692.0	0.331	351.0
3105.0	3532.0	3693.0	0.333	305.0
3032.0	3386.0	3694.0	0.334	377.0
507.0	1495.0	3695.0	0.335	118.0
3337.0	3500.0	3696.0	0.337	489.0
3359.0	3542.0	3697.0	0.342	750.0
1951.0	2755.0	3698.0	0.349	107.0
1658.0	3541.0	3699.0	0.358	306.0
3305.0	3389.0	3700.0	0.362	739.0
324.0	1969.0	3701.0	0.364	63.0
1652.0	3182.0	3702.0	0.369	170.0
2847.0	3434.0	3703.0	0.371	359.0
2950.0	3218.0	3704.0	0.376	234.0
908.0	3203.0	3705.0	0.377	299.0
3074.0	3487.0	3706.0	0.383	448.0
2928.0	3309.0	3707.0	0.391	319.0
796.0	3494.0	3708.0	0.397	304.0
3323.0	3621.0	3709.0	0.397	630.0
354.0	1713.0	3710.0	0.398	122.0
1669.0	3261.0	3711.0	0.4	138.0
3471.0	3659.0	3712.0	0.401	118.0
2873.0	3590.0	3713.0	0.409	371.0
2796.0	3499.0	3714.0	0.412	908.0
3371.0	3465.0	3715.0	0.412	514.0
203.0	3174.0	3716.0	0.414	153.0
564.0	3016.0	3717.0	0.414	103.0
2377.0	3236.0	3718.0	0.414	472.0
3388.0	3463.0	3719.0	0.423	279.0
2075.0	3042.0	3720.0	0.425	200.0
3165.0	3596.0	3721.0	0.428	198.0
1591.0	2979.0	3722.0	0.429	183.0
3611.0	3656.0	3723.0	0.429	1790.0
522.0	3482.0	3724.0	0.43	194.0
1015.0	2966.0	3725.0	0.435	140.0
2046.0	3558.0	3726.0	0.441	46.0
3026.0	3723.0	3727.0	0.446	1959.0
3126.0	3367.0	3728.0	0.452	386.0
754.0	3512.0	3729.0	0.453	172.0
719.0	1117.0	3730.0	0.457	122.0
3233.0	3497.0	3731.0	0.457	724.0
814.0	1254.0	3732.0	0.459	166.0
2802.0	3287.0	3733.0	0.459	504.0
748.0	2154.0	3734.0	0.461	82.0
1883.0	3274.0	3735.0	0.464	160.0
3312.0	3526.0	3736.0	0.464	452.0
1626.0	3341.0	3737.0	0.468	149.0
566.0	3672.0	3738.0	0.469	172.0
2374.0	3537.0	3739.0	0.474	381.0
252.0	3255.0	3740.0	0.476	155.0
3384.0	3395.0	3741.0	0.481	765.0
1668.0	2969.0	3742.0	0.482	99.0
3232.0	3430.0	3743.0	0.483	387.0
3004.0	3381.0	3744.0	0.487	462.0
2439.0	3375.0	3745.0	0.496	320.0
2782.0	3599.0	3746.0	0.497	387.0
533.0	2432.0	3747.0	0.5	163.0
1628.0	3536.0	3748.0	0.518	203.0
84.0	477.0	3749.0	0.519	129.0
3299.0	3549.0	3750.0	0.525	616.0
3118.0	3328.0	3751.0	0.535	348.0
2910.0	3636.0	3752.0	0.536	350.0
1002.0	1207.0	3753.0	0.538	87.0
1134.0	3398.0	3754.0	0.539	1033.0
3417.0	3587.0	3755.0	0.539	913.0
627.0	3100.0	3756.0	0.543	165.0
3001.0	3329.0	3757.0	0.548	268.0
3097.0	3651.0	3758.0	0.551	438.0
3224.0	3509.0	3759.0	0.555	447.0
1307.0	3344.0	3760.0	0.56	176.0
3185.0	3317.0	3761.0	0.56	608.0
1618.0	3505.0	3762.0	0.562	212.0
3552.0	3563.0	3763.0	0.564	412.0
2808.0	3285.0	3764.0	0.569	359.0
3190.0	3378.0	3765.0	0.582	381.0
3365.0	3416.0	3766.0	0.585	301.0
2017.0	3347.0	3767.0	0.59	173.0
590.0	1131.0	3768.0	0.593	89.0
2789.0	3519.0	3769.0	0.598	224.0
173.0	247.0	3770.0	0.603	111.0
2708.0	3701.0	3771.0	0.604	196.0
262.0	1955.0	3772.0	0.61	76.0
296.0	2725.0	3773.0	0.611	108.0
372.0	3278.0	3774.0	0.613	278.0
182.0	3522.0	3775.0	0.616	444.0
327.0	3432.0	3776.0	0.616	355.0
2876.0	3431.0	3777.0	0.618	344.0
3427.0	3624.0	3778.0	0.624	961.0
1308.0	3184.0	3779.0	0.625	194.0
1497.0	3058.0	3780.0	0.627	329.0
1013.0	3426.0	3781.0	0.628	134.0
2078.0	3320.0	3782.0	0.632	142.0
1767.0	3540.0	3783.0	0.641	229.0
1329.0	3158.0	3784.0	0.644	265.0
2436.0	3572.0	3785.0	0.646	380.0
1118.0	3387.0	3786.0	0.647	175.0
3249.0	3421.0	3787.0	0.651	439.0
1942.0	3330.0	3788.0	0.659	201.0
3302.0	3629.0	3789.0	0.659	444.0
3214.0	3535.0	3790.0	0.66	544.0
2953.0	3267.0	3791.0	0.684	216.0
3492.0	3569.0	3792.0	0.686	168.0
1369.0	3240.0	3793.0	0.7	233.0
245.0	3580.0	3794.0	0.702	282.0
1255.0	3720.0	3795.0	0.702	245.0
3304.0	3682.0	3796.0	0.703	541.0
3175.0	3652.0	3797.0	0.706	506.0
2931.0	3276.0	3798.0	0.708	149.0
340.0	3444.0	3799.0	0.711	350.0
1494.0	3108.0	3800.0	0.713	174.0
3700.0	3715.0	3801.0	0.714	1253.0
629.0	3172.0	3802.0	0.717	175.0
2970.0	3617.0	3803.0	0.72	644.0
3488.0	3602.0	3804.0	0.73	616.0
3412.0	3657.0	3805.0	0.734	324.0
2118.0	3348.0	3806.0	0.735	154.0
3189.0	3561.0	3807.0	0.738	962.0
3268.0	3479.0	3808.0	0.74	1120.0
3467.0	3727.0	3809.0	0.746	2342.0
473.0	2067.0	3810.0	0.757	65.0
703.0	3459.0	3811.0	0.761	210.0
251.0	3297.0	3812.0	0.764	303.0
1130.0	2734.0	3813.0	0.764	186.0
3219.0	3661.0	3814.0	0.767	650.0
2785.0	3017.0	3815.0	0.769	284.0
3109.0	3559.0	3816.0	0.775	801.0
3151.0	3709.0	3817.0	0.781	803.0
3484.0	3619.0	3818.0	0.782	178.0
114.0	3084.0	3819.0	0.79	218.0
1653.0	1840.0	3820.0	0.791	55.0
3237.0	3688.0	3821.0	0.791	662.0
1214.0	3760.0	3822.0	0.798	218.0
1253.0	3765.0	3823.0	0.8	421.0
3550.0	3654.0	3824.0	0.8	607.0
3392.0	3677.0	3825.0	0.818	640.0
2524.0	3721.0	3826.0	0.823	302.0
2986.0	3640.0	3827.0	0.825	1424.0
3406.0	3516.0	3828.0	0.826	872.0
2793.0	3164.0	3829.0	0.83	205.0
3022.0	3514.0	3830.0	0.833	393.0
1892.0	2935.0	3831.0	0.843	90.0
3316.0	3447.0	3832.0	0.849	189.0
1891.0	3366.0	3833.0	0.853	155.0
3470.0	3628.0	3834.0	0.856	274.0
3089.0	3308.0	3835.0	0.863	215.0
3551.0	3627.0	3836.0	0.877	508.0
2849.0	3119.0	3837.0	0.882	174.0
1342.0	2865.0	3838.0	0.888	113.0
179.0	3784.0	3839.0	0.89	330.0
722.0	3207.0	3840.0	0.89	211.0
2955.0	3486.0	3841.0	0.892	381.0
419.0	3631.0	3842.0	0.899	345.0
3405.0	3686.0	3843.0	0.903	625.0
1656.0	1843.0	3844.0	0.905	51.0
3128.0	3373.0	3845.0	0.907	291.0
3136.0	3764.0	3846.0	0.909	576.0
3193.0	3515.0	3847.0	0.909	324.0
56.0	3539.0	3848.0	0.912	405.0
1213.0	2072.0	3849.0	0.913	48.0
246.0	2765.0	3850.0	0.918	174.0
1129.0	3289.0	3851.0	0.922	133.0
529.0	1655.0	3852.0	0.931	76.0
3525.0	3593.0	3853.0	0.932	535.0
3699.0	3785.0	3854.0	0.932	686.0
1689.0	2840.0	3855.0	0.939	174.0
3124.0	3517.0	3856.0	0.941	394.0
568.0	2452.0	3857.0	0.944	176.0
3450.0	3737.0	3858.0	0.952	391.0
3216.0	3242.0	3859.0	0.961	303.0
3457.0	3603.0	3860.0	0.963	611.0
3489.0	3644.0	3861.0	0.972	408.0
3333.0	3574.0	3862.0	0.982	642.0
2831.0	3382.0	3863.0	0.984	357.0
3477.0	3776.0	3864.0	0.99	533.0
3114.0	3763.0	3865.0	0.993	513.0
3052.0	3352.0	3866.0	0.994	372.0
85.0	2081.0	3867.0	0.995	69.0
3083.0	3199.0	3868.0	0.997	297.0
3103.0	3683.0	3869.0	1.0	451.0
3618.0	3673.0	3870.0	1.004	832.0
3440.0	3714.0	3871.0	1.009	1263.0
3120.0	3806.0	3872.0	1.01	281.0
3639.0	3742.0	3873.0	1.022	357.0
3092.0	3781.0	3874.0	1.024	275.0
80.0	3610.0	3875.0	1.031	363.0
2663.0	3746.0	3876.0	1.033	481.0
3579.0	3622.0	3877.0	1.033	437.0
526.0	1209.0	3878.0	1.034	114.0
1859.0	3729.0	3879.0	1.046	193.0
1005.0	3660.0	3880.0	1.047	161.0
3095.0	3419.0	3881.0	1.05	316.0
3679.0	3797.0	3882.0	1.05	949.0
3411.0	3750.0	3883.0	1.058	766.0
1592.0	3568.0	3884.0	1.059	276.0
3548.0	3680.0	3885.0	1.059	889.0
3131.0	3204.0	3886.0	1.071	243.0
1114.0	2103.0	3887.0	1.08	70.0
3245.0	3524.0	3888.0	1.085	377.0
704.0	3258.0	3889.0	1.088	225.0
2842.0	3782.0	3890.0	1.09	218.0
3456.0	3707.0	3891.0	1.103	554.0
3462.0	3831.0	3892.0	1.108	183.0
713.0	3428.0	3893.0	1.11	230.0
3728.0	3808.0	3894.0	1.116	1506.0
3425.0	3690.0	3895.0	1.118	688.0
2843.0	3630.0	3896.0	1.12	222.0
3135.0	3332.0	3897.0	1.124	871.0
3200.0	3351.0	3898.0	1.134	307.0
3507.0	3511.0	3899.0	1.145	308.0
2147.0	3356.0	3900.0	1.154	102.0
1812.0	3019.0	3901.0	1.162	133.0
3817.0	3842.0	3902.0	1.164	1148.0
3331.0	3635.0	3903.0	1.172	414.0
3148.0	3637.0	3904.0	1.174	250.0
3160.0	3391.0	3905.0	1.175	214.0
544.0	3469.0	3906.0	1.177	395.0
3531.0	3667.0	3907.0	1.178	884.0
2597.0	3394.0	3908.0	1.181	205.0
3291.0	3708.0	3909.0	1.183	399.0
2145.0	3658.0	3910.0	1.184	157.0
2661.0	3642.0	3911.0	1.186	396.0
2925.0	3343.0	3912.0	1.192	153.0
3368.0	3839.0	3913.0	1.194	665.0
3736.0	3833.0	3914.0	1.195	607.0
2855.0	3370.0	3915.0	1.196	278.0
3577.0	3711.0	3916.0	1.198	386.0
3557.0	3757.0	3917.0	1.217	624.0
3034.0	3354.0	3918.0	1.221	209.0
3424.0	3504.0	3919.0	1.224	419.0
3570.0	3788.0	3920.0	1.23	338.0
2936.0	3694.0	3921.0	1.232	499.0
3534.0	3843.0	3922.0	1.234	789.0
366.0	3480.0	3923.0	1.235	257.0
3413.0	3498.0	3924.0	1.236	468.0
3703.0	3798.0	3925.0	1.238	508.0
567.0	3346.0	3926.0	1.24	276.0
890.0	3473.0	3927.0	1.245	234.0
2961.0	3870.0	3928.0	1.263	980.0
2926.0	2989.0	3929.0	1.268	169.0
17.0	3485.0	3930.0	1.273	220.0
3538.0	3567.0	3931.0	1.276	524.0
1344.0	2101.0	3932.0	1.282	49.0
3254.0	3828.0	3933.0	1.295	1112.0
3562.0	3664.0	3934.0	1.295	414.0
81.0	530.0	3935.0	1.3	117.0
3556.0	3769.0	3936.0	1.307	440.0
3336.0	3754.0	3937.0	1.315	1177.0
3407.0	3755.0	3938.0	1.321	1023.0
3566.0	3886.0	3939.0	1.322	500.0
3449.0	3474.0	3940.0	1.327	360.0
3669.0	3687.0	3941.0	1.333	626.0
3429.0	3582.0	3942.0	1.334	307.0
3681.0	3762.0	3943.0	1.342	244.0
1327.0	3530.0	3944.0	1.344	285.0
3446.0	3783.0	3945.0	1.347	484.0
3676.0	3830.0	3946.0	1.371	736.0
2018.0	3674.0	3947.0	1.372	276.0
2130.0	3931.0	3948.0	1.377	529.0
249.0	3726.0	3949.0	1.379	119.0
3641.0	3824.0	3950.0	1.381	846.0
3364.0	3508.0	3951.0	1.384	685.0
3433.0	3731.0	3952.0	1.385	944.0
2991.0	3766.0	3953.0	1.389	513.0
311.0	3905.0	3954.0	1.39	267.0
2299.0	3836.0	3955.0	1.39	590.0
3606.0	3790.0	3956.0	1.4	1174.0
3634.0	3803.0	3957.0	1.401	896.0
3848.0	3873.0	3958.0	1.404	762.0
3438.0	3761.0	3959.0	1.406	869.0
3777.0	3827.0	3960.0	1.408	1768.0
660.0	3822.0	3961.0	1.419	258.0
2933.0	3601.0	3962.0	1.436	247.0
3648.0	3837.0	3963.0	1.438	505.0
3334.0	3864.0	3964.0	1.442	630.0
3692.0	3775.0	3965.0	1.442	795.0
3543.0	3585.0	3966.0	1.447	218.0
2168.0	3053.0	3967.0	1.448	249.0
3213.0	3231.0	3968.0	1.448	342.0
625.0	3281.0	3969.0	1.449	206.0
59.0	3675.0	3970.0	1.45	183.0
2083.0	3362.0	3971.0	1.46	190.0
3338.0	3771.0	3972.0	1.461	384.0
3493.0	3653.0	3973.0	1.464	305.0
733.0	2892.0	3974.0	1.468	114.0
3436.0	3662.0	3975.0	1.47	328.0
92.0	3900.0	3976.0	1.471	173.0
